archive_time,date,open,close,high,low,volume,turnover,amount,symbol,振幅,涨跌幅,涨跌额,industry,market_cap,pe_ttm,pb,ret_5,ret_20,ret_60,ret_120,daily_return,vol_20,sma_20_ratio,sma_60_ratio,volume_ratio_20,obv,obv_slope_20,amount_log,market_cap_log,earnings_yield,book_to_price,amount_ma20,rsi_14,macd_pct,signal_pct,atr_pct_14,vwap_dev,body_pct,close_position,upper_shadow_pct,lower_shadow_pct,bollinger_pctb,money_flow_20,entry_open,exit_open,entry_gap_return,entry_volume,future_return,future_market_return,future_excess_return,future_industry_return,future_industry_excess_return,model_raw,model_score,technical_score,volume_price_score,candle_score,sentiment_score,sentiment_source,news_count,composite_score,odds_sample_count,odds_win_rate,odds_avg_gain,odds_avg_loss,odds_reward_risk,odds_expected_return,conditional_sample_count,conditional_win_rate,conditional_win_rate_low,conditional_win_rate_high,conditional_expected_return,conditional_return_low,conditional_return_high,conditional_reward_risk,credibility_score,credibility_grade,credibility_strategy,credibility_conditional,credibility_stability,credibility_agreement,rank,rank_change,run_id
2026-09-17 22:31:05,2026-09-17,24.05,24.88,25.21,24.05,21049900.0,0.0852,478897200.0,002882,,,,线缆部件及其他,10519000000.0,133.72,4.98,0.0268262484523318,0.0878880629645824,0.1412844036697247,-0.163978494623656,-0.026984747751271,0.701892211749027,0.0016707933248787,0.1020715519659809,1.642040377395248,2268413572.0,0.0406285517389809,19.986996520651783,23.07644898270355,0.0074783128926114,0.2008032128514056,389433095.6655,52.39543824637208,0.0162835173098884,0.0212309461964747,0.0566720257234726,0.0067439978419205,0.7155172413793088,0.7155172413793088,0.2844827586206912,0.0,0.5098569582129536,0.0098670198384908,,,,,,,,,,0.0015754519158232,73.11827956989248,61.3978494623656,71.82795698924731,60.80645161290322,62.16216216216216,关键词新闻评分,9,67.60331299040976,1968,0.4674796747967479,0.1147035751213234,0.0708883311814044,1.618088241177453,0.0158721128219033,,,,,,,,,47.42472768027112,低,27.784531322297926,0.0,100.0,93.92912189054492,11,新进,20260917T223104_score_32afefa4
2026-09-17 22:31:05,2026-09-17,165.54,162.83,169.19,162.43,159007200.0,0.0916,1914863600.0,600110,,,,其他电子,19139000000.0,-155.39,3.19,0.1309995137875947,0.2122543180464564,-0.2445135247993318,0.4968744254458541,-0.0259033261545823,0.7908215431199037,0.0550357661206717,0.064404896144858,1.0028953773311071,10038108011.0,0.0325275019311839,21.372912230410428,23.674993975002348,,0.3134796238244514,2177862979.15,57.60935525212485,0.0198639676825647,0.0118343800638846,0.0658486940805923,-0.0120537971483467,0.4008875739644945,0.059171597633137,0.5399408284023685,0.059171597633137,0.7916326395823274,0.0176371219805203,,,,,,,,,,0.0159057848470753,94.6236559139785,61.774193548387096,51.39784946236559,27.47311827956989,60.125,关键词新闻评分,8,67.60120967741936,1961,0.4671086180520142,0.1542515995562665,0.0968316993064092,1.5929866010939324,0.0204514734412761,1.0,1.0,0.2065432914738929,1.0,0.1862857142857144,,,,43.96532717752959,低,27.784531322297926,2.5,100.0,65.86645187226807,12,新进,20260917T223104_score_32afefa4
2026-09-17 22:31:05,2026-09-17,24.12,24.14,25.0,23.91,24702800.0,0.0562999999999999,583861900.0,603533,,,,移动互联网服务,10534000000.0,-158.51,4.63,-0.0020669698222406,0.0952813067150635,0.0997722095671982,-0.0397772474144789,0.0016597510373443,0.6457785425012598,0.0191889552679911,0.0986043689320386,0.7593624230444984,1118080366.0,-0.0072064703507017,20.18517504193844,23.077873958007608,,0.2159827213822894,775030045.0,52.870004146620175,0.025921003841522,0.0283799946054909,0.0605988874423008,-0.0086242299794659,0.0183486238532106,0.211009174311927,0.788990825688073,0.1926605504587164,0.5632816253475005,0.0110911438270923,,,,,,,,,,0.0194378995613387,96.7741935483871,65.10752688172043,39.46236559139785,34.83870967741936,50.88235294117647,关键词新闻评分,10,66.61242884250474,1960,0.4311224489795918,0.1550789006674594,0.0987223437653723,1.5708591870147088,0.010697070288578,,,,,,,,,41.59814430674928,低,27.784531322297926,0.0,100.0,55.08523273373269,13,新进,20260917T223104_score_32afefa4
2026-09-17 22:31:05,2026-09-17,141.4,143.42,143.47,139.93,5731200.0,0.0148,143693100.0,002832,,,,其他服装,15181000000.0,24.21,2.8,-0.0104870981095626,0.0135689045936395,0.1732657068062826,0.4135619948748275,0.0124955877162018,0.2530760407115983,0.0049997722598478,0.051944432219924,0.9707906634472186,738874360.0,0.0382332349327889,18.78319034015423,23.44331048289699,0.0413052457662123,0.3571428571428571,211427802.867,51.491530072030606,0.007874242655686,0.0119488478164862,0.0296133235053887,0.0080596035799636,0.5706214689265499,0.985875706214686,0.0141242937853139,0.4152542372881362,0.5365149199498209,0.0062906913510492,,,,,,,,,,2.0383000842727486e-17,61.29032258064516,68.9784946236559,59.46236559139785,89.46236559139784,53.003086843471664,关键词新闻评分,8,64.8352549209063,1973,0.52863659401926,0.0739257790381,0.0582060413083543,1.2700705524099865,0.01164367416116,,,,,,,,,46.22436523179008,低,27.784531322297926,0.0,100.0,85.926705567338,14,新进,20260917T223104_score_32afefa4
2026-09-17 22:31:05,2026-09-17,24.43,24.07,24.48,23.84,35720700.0,0.0626,288256500.0,002328,,,,汽车零部件,7687000000.0,19.1,2.2,-0.0692188708430007,0.1117782909930715,0.0406398616515348,0.2144298688193744,-0.012715340442986,0.5673312220530917,-0.0416086004379852,0.0626071473243519,1.9780893572948135,-11378959.0,-1.288881387779103,19.47936127019824,22.762796427313408,0.0523560209424083,0.4545454545454545,617889245.4765,46.93285111831281,0.0243959331178619,0.0386482159796907,0.0541871921182266,-0.002486531288852,0.5624999999999987,0.3593750000000003,0.078125000000001,0.3593750000000003,0.3921625427050849,0.0295853996114998,,,,,,,,,,0.0008399714240725,72.04301075268818,60.0,59.83870967741935,71.93548387096774,50.9,关键词新闻评分,9,64.46634408602151,1966,0.5055951169888098,0.0990625216406347,0.0672394253354971,1.4732803135415464,0.016842027001367,,,,,,,,,46.97910995066792,低,27.784531322297926,0.0,100.0,90.95833702652362,15,新进,20260917T223104_score_32afefa4
2026-09-17 22:31:05,2026-09-17,243.72,246.22,252.34,243.68,10464400.0,0.0821,1304367100.0,301128,,,,其它专用机械,16965000000.0,98.15,17.68,0.1236765242789339,0.1446768944676895,-0.1786917508922912,0.2286427145708582,0.0191225165562913,0.9227876876704671,0.0715420335014644,0.046902703782915,1.2665169513013557,633647615.0,0.0571387611333134,20.988983780003565,23.55441823518261,0.010188487009679,0.0565610859728506,963659140.0,56.48098099572257,0.0042276341129444,0.000903959046322,0.0692122027919282,-0.00482323776676,0.2886836027713627,0.2933025404157036,0.7066974595842964,0.0046189376443408,0.8392228539821458,0.012566228669104,,,,,,,,,,0.0035356995936178,80.64516129032258,59.99999999999999,64.83870967741936,29.193548387096776,52.57142857142857,关键词新闻评分,4,64.3700460829493,1039,0.5640038498556305,0.1775382238195367,0.0983641045455411,1.8049086568702415,0.0572458708364951,,,,,,,,,44.00781110003439,低,27.784531322297926,0.0,100.0,71.14967802230007,16,新进,20260917T223104_score_32afefa4
2026-09-17 22:31:05,2026-09-17,301.69,297.93,307.69,296.05,2569508.0,0.0224,366232500.0,688531,,,,其它专用机械,21595000000.0,97.6,6.3,0.0179376793767938,0.05517974145564,-0.1515108364423433,0.8290257228804716,-0.0182231595597441,0.4974144370836378,0.0335317625509949,-0.0020427201506889,0.7309003213220666,290979939.0,0.0135348696769192,19.718778938314514,23.79572764335908,0.0102459016393442,0.1587301587301587,481487665.0,53.52953012453174,0.0068420198486815,0.0018030051422212,0.0578515566935665,-0.0087393392261027,0.3230240549828174,0.1615120274914087,0.5154639175257738,0.1615120274914087,0.7771761027890812,0.0055282470708972,,,,,,,,,,0.0089140049511864,90.32258064516128,62.63440860215054,36.50537634408602,43.5483870967742,50.0,无新闻/中性,3,63.92741935483871,690,0.4913043478260869,0.1845343897981072,0.0912213279335013,2.022930316610052,0.0442586551259411,,,,,,,,,42.16105582365523,低,27.784531322297926,0.0,100.0,58.8379761797724,17,新进,20260917T223104_score_32afefa4
2026-09-17 22:31:05,2026-09-17,43.23,43.12,44.29,42.83,22281300.0,0.0532,938502900.0,002957,,,,其它专用机械,15622999999.999998,50.18,4.72,0.0455868089233753,0.0264222804094262,-0.3017004048582996,0.5917312661498708,-0.0186618115612198,0.6679808569475983,0.0331855756559242,0.0205514575361915,2.042896161717888,1663525567.0,-0.0109497676592912,20.659796505088885,23.47201002437618,0.0199282582702271,0.211864406779661,647704789.7674999,53.867200179289576,0.0015489158230414,-0.0030488703080101,0.0564040551285449,-0.0067567567567567,0.0753424657534242,0.1986301369863006,0.7260273972602751,0.1986301369863006,0.7270862441160446,0.0067188893803471,,,,,,,,,,0.0087579527652099,89.24731182795699,45.86021505376344,55.86021505376344,37.74193548387096,58.64525000393358,关键词新闻评分,9,63.51237446275895,1591,0.491514770584538,0.1274410495933238,0.0943413439262886,1.3508504785865352,0.0146679783441934,,,,,,,,,42.394294093823405,低,27.784531322297926,0.0,100.0,60.39289798089349,18,新进,20260917T223104_score_32afefa4
2026-09-17 22:31:05,2026-09-17,27.07,27.91,28.8,26.73,4176100.0,0.0375999999999999,114071700.0,301133,,,,汽车零部件,3936000000.0,-59.58,2.96,0.018241517694272,-0.0057000356252226,-0.3105237154150196,-0.2832562917308679,0.0298892988929888,0.7345359576728377,-0.0635328065495663,-0.0706734371097977,1.877711904561283,191656233.0,0.0492376746489368,18.552337764789105,22.09343081613642,,0.3378378378378378,99965266.3,44.58261368420258,-0.0211340917915633,-0.0065769572264104,0.0636484618928187,0.0034755512943431,0.4057971014492752,0.5700483091787437,0.4299516908212562,0.1642512077294685,0.3069880020826891,0.0199826019602164,,,,,,,,,,0.0051836025219495,82.79569892473118,27.90322580645161,80.59139784946237,63.064516129032256,50.0,无新闻/中性,10,63.37903225806452,1027,0.5355404089581305,0.098899440078132,0.0946799357102646,1.0445659826045903,0.0089896423653129,,,,,,,,,43.41528472352342,低,27.784531322297926,0.0,100.0,67.19950217889362,19,新进,20260917T223104_score_32afefa4
2026-09-17 22:31:05,2026-09-17,113.23,123.01,123.01,113.17,36691700.0,0.1009999999999999,1450991900.0,002655,,,,电子系统组装,13749000000.0,306.19,15.71,0.1288428007708544,0.1859814886232165,-0.1574080416466882,1.3031267552892718,0.0994815874150876,0.8018644784937524,0.0880592988337483,0.1873151003585786,3.855822015179276,3792652389.0,0.0251345263772231,21.095513229165068,23.344231931141508,0.0032659459812534,0.0636537237428389,1094815256.5800002,61.40536928842924,0.0223180513907555,0.0290350588464609,0.0607790307408224,0.0273949720203792,0.99390243902439,1.0,0.0,0.0060975609756099,0.99723433399088,0.0368673077301274,,,,,,,,,,-6.938893903907228e-18,43.01075268817204,65.21505376344086,86.29032258064515,76.80107526881721,68.0,关键词新闻评分,1,63.09569892473118,1962,0.5387359836901121,0.1407898967519769,0.100246499584889,1.4044370360558636,0.0296084805007721,,,,,,,,,44.4118959767115,低,27.784531322297926,0.0,100.0,73.8435772001475,20,新进,20260917T223104_score_32afefa4
